#{"t_start": 1757786018.3683665, "env_id": null}
r,l,t
-3.0,40,22947.010388
-3.0,40,22949.452163
-3.5,40,22951.9444
-3.0,40,22954.318304
-3.0,40,22956.855536
-3.0,40,22959.333891
-3.0,40,22961.755447
-3.0,40,22964.116781
-3.5,40,22966.501613
-3.0,40,22968.931166
-3.5,40,23000.526533
-3.5,40,23002.80342
-3.5,40,23005.159708
-3.5,40,23007.605931
-3.5,40,23009.971762
-3.0,40,23012.322201
-3.5,40,23014.776469
-3.5,40,23017.068318
-4.0,40,23019.536714
-3.5,40,23021.923356
-3.5,40,23024.330057
-3.5,40,23026.678514
-3.0,40,23029.130275
-3.5,40,23031.528459
-3.5,40,23033.812754
-3.5,40,23036.152959
-3.5,40,23038.524866
-3.5,40,23040.943696
-3.5,40,23043.260859
-3.5,40,23045.757764
-3.5,40,23048.223568
-3.5,40,23050.739913
-3.5,40,23053.107087
-3.5,40,23055.616676
-3.5,40,23057.919178
-3.0,40,23095.115567
-3.5,40,23097.413782
-3.5,40,23099.739464
-3.0,40,23102.081002
-4.0,40,23104.337345
-3.5,40,23106.768003
-3.5,40,23109.192134
-3.0,40,23111.605266
-4.0,40,23114.08351
-3.5,40,23116.452569
-3.5,40,23118.777769
-3.0,40,23121.248099
-3.5,40,23123.735983
-3.5,40,23126.175419
-4.0,40,23128.580808
-3.5,40,23131.045302
-3.5,40,23133.414892
-3.5,40,23135.804137
-3.5,40,23138.068264
-3.5,40,23140.381736
-3.5,40,23142.81915
-3.5,40,23145.154465
-3.5,40,23147.394213
-3.0,40,23149.733688
-3.5,40,23152.118143
-3.5,40,23188.404477
-3.0,40,23190.670672
-3.5,40,23193.168281
-3.5,40,23195.470741
-3.5,40,23197.876565
-4.0,40,23200.118593
-3.5,40,23202.609366
-3.0,40,23205.040589
-3.5,40,23207.385435
-3.5,40,23209.810443
-4.0,40,23212.285737
-3.0,40,23214.568954
-3.5,40,23216.980185
-3.5,40,23219.415096
-3.5,40,23221.857861
-3.5,40,23224.224908
-3.0,40,23226.718501
-3.0,40,23229.141895
-3.5,40,23231.411475
-3.5,40,23233.755667
-3.5,40,23236.288498
-3.5,40,23238.530719
-3.5,40,23240.920287
-3.5,40,23243.332189
-3.5,40,23245.667306
-6.0,40,23282.490244
-3.0,40,23284.826929
-3.5,40,23287.073133
-3.0,40,23289.483262
-3.5,40,23291.832593
-3.0,40,23294.17322
-3.5,40,23296.572763
-3.0,40,23299.028374
-3.5,40,23301.370616
-3.5,40,23303.849412
-3.5,40,23306.29203
-3.5,40,23308.791011
-3.5,40,23311.13848
-4.0,40,23313.624389
-3.5,40,23316.044551
-3.5,40,23318.527566
-3.0,40,23320.898185
-3.0,40,23323.208095
-3.5,40,23325.641005
-3.0,40,23328.116394
-3.0,40,23330.411135
-3.5,40,23332.915017
-3.5,40,23335.353081
-3.0,40,23337.818087
-3.5,40,23340.142288
-3.0,40,23371.612731
-3.5,40,23373.922818
-3.5,40,23376.3481
-3.5,40,23378.676111
-3.0,40,23381.093547
-3.0,40,23383.391443
-3.0,40,23385.752313
-3.0,40,23388.261356
-3.5,40,23390.782248
-3.5,40,23392.999282
-3.0,40,23395.424766
-3.5,40,23397.763157
-3.0,40,23400.176985
-3.0,40,23402.555714
-3.5,40,23404.951083
-3.5,40,23407.346122
-3.5,40,23409.773745
-3.0,40,23412.177034
-3.0,40,23414.532109
-3.0,40,23417.078757
-3.0,40,23419.370111
-3.0,40,23421.823192
-3.5,40,23424.112363
-3.0,40,23426.51576
-3.0,40,23429.099505
-3.0,40,23465.735962
-3.5,40,23468.099957
-3.5,40,23470.291752
-3.5,40,23472.762424
-3.5,40,23475.043938
-3.0,40,23477.266438
-3.0,40,23479.732631
-3.0,40,23482.131522
-3.0,40,23484.398704
-3.0,40,23486.687216
-3.0,40,23489.265111
-3.5,40,23491.578055
-3.0,40,23493.867996
-3.0,40,23496.114816
-3.5,40,23498.549062
-3.5,40,23501.035767
-3.0,40,23503.461959
-3.5,40,23505.788433
-3.5,40,23508.169053
-3.5,40,23510.628394
-3.0,40,23513.035414
-3.5,40,23515.380692
-3.0,40,23517.876204
-3.5,40,23520.357764
-3.0,40,23522.696528
-3.5,40,23559.618886
-3.5,40,23562.083276
-3.5,40,23564.548032
-3.0,40,23566.939315
-3.0,40,23569.279045
-3.0,40,23571.598992
-3.5,40,23573.836161
-3.5,40,23576.213608
-3.5,40,23578.520716
-3.0,40,23580.975599
-3.5,40,23583.404313
-3.0,40,23585.883712
-3.5,40,23588.234388
-3.0,40,23590.527814
-3.0,40,23592.958515
-3.5,40,23595.333475
-3.0,40,23597.674038
-3.0,40,23600.010417
-3.5,40,23602.367414
-3.5,40,23604.596213
-3.5,40,23607.007678
-3.0,40,23609.280475
-3.0,40,23611.741007
-3.5,40,23614.154429
-3.5,40,23616.601995
-3.0,40,23648.706157
-3.5,40,23651.145097
-3.0,40,23653.571424
-3.5,40,23655.961081
-3.5,40,23658.293146
-3.0,40,23660.732764
-3.0,40,23663.08113
-3.5,40,23665.437641
-3.0,40,23667.97082
-3.5,40,23670.356894
-4.5,40,23672.791938
-3.5,40,23675.107198
-3.0,40,23677.560318
-3.5,40,23679.980048
-3.0,40,23682.294208
-3.5,40,23684.703268
-3.5,40,23687.124042
-3.5,40,23689.538496
-3.5,40,23691.830815
-6.0,40,23694.269943
-3.5,40,23696.796789
-3.5,40,23699.131103
-3.5,40,23701.43863
-3.5,40,23703.853481
-3.0,40,23706.223429
-3.5,40,23744.979528
-3.5,40,23747.480721
-3.5,40,23749.848595
-3.5,40,23752.271255
-4.0,40,23754.783756
-3.5,40,23757.176635
-3.5,40,23759.505454
-3.0,40,23761.898795
-3.5,40,23764.391293
-3.5,40,23766.807935
-3.5,40,23769.154121
-3.5,40,23771.508367
-3.5,40,23773.865822
-3.0,40,23776.192878
-3.5,40,23778.681722
-3.5,40,23781.098138
-3.0,40,23783.625247
-3.5,40,23786.087458
-3.0,40,23788.435914
-3.0,40,23790.907818
-3.5,40,23793.397125
-3.5,40,23795.660465
-3.5,40,23798.062967
-3.5,40,23800.592794
-3.0,40,23802.923553
-3.0,40,23839.728531
-3.5,40,23842.174267
-4.0,40,23844.605574
-3.5,40,23846.988581
-3.5,40,23849.562966
-3.0,40,23851.966227
-3.0,40,23854.391269
-3.0,40,23856.949744
-3.0,40,23859.396441
-3.5,40,23861.785925
-3.0,40,23864.108062
-3.0,40,23866.632318
-3.5,40,23868.953718
-3.0,40,23871.273322
-3.5,40,23873.723277
-3.5,40,23876.04079
-3.0,40,23878.553628
-3.5,40,23881.094523
-3.0,40,23883.448988
-3.0,40,23885.893101
-3.0,40,23888.187682
-3.0,40,23890.642318
-3.5,40,23892.966798
-3.5,40,23895.398899
-3.5,40,23897.714019
-3.5,40,23933.78196
-3.0,40,23936.166449
-3.5,40,23938.468316
-3.0,40,23940.811394
-4.0,40,23943.238139
-3.0,40,23945.541387
-3.5,40,23948.020361
-3.5,40,23950.396629
-3.0,40,23952.964662
-3.5,40,23955.365636
-3.0,40,23957.787142
-3.5,40,23960.192928
-3.0,40,23962.574975
-3.5,40,23964.890456
-3.0,40,23967.225126
-3.0,40,23969.692408
-3.0,40,23972.08665
-3.5,40,23974.271781
-3.0,40,23976.590758
-3.5,40,23978.934058
-3.0,40,23981.412055
-6.5,40,23983.864962
-3.0,40,23986.08795
-3.5,40,23988.384222
-3.5,40,23990.67339
-3.0,40,24021.823131
-3.0,40,24024.148272
-3.5,40,24026.461487
-3.0,40,24028.848568
-3.5,40,24031.308976
-3.5,40,24033.786526
-3.5,40,24036.235909
-3.5,40,24038.628746
-3.0,40,24040.97787
-3.5,40,24043.372706
-3.0,40,24045.870126
-3.0,40,24048.250714
-3.0,40,24050.63611
-3.5,40,24053.056906
-3.5,40,24055.424939
-3.5,40,24057.882544
-4.0,40,24060.347493
-3.5,40,24062.672662
-3.5,40,24065.060915
-3.5,40,24067.568928
-3.5,40,24069.978235
-3.5,40,24072.547371
-4.0,40,24074.940148
-3.5,40,24077.297814
-3.5,40,24079.757889
-3.0,40,24116.124042
-3.5,40,24118.591074
-3.0,40,24121.071465
-3.0,40,24123.694979
-3.0,40,24126.122063
-3.0,40,24128.6571
-3.0,40,24131.04918
-3.5,40,24133.460274
-3.5,40,24135.767295
-3.0,40,24138.255229
-3.0,40,24140.795161
-3.0,40,24143.280085
-3.5,40,24145.618604
-3.5,40,24147.904792
-3.5,40,24150.337569
-3.5,40,24152.757749
-3.5,40,24155.256326
-3.5,40,24157.630014
-3.5,40,24159.972993
-3.5,40,24162.209558
-3.0,40,24164.776624
-3.5,40,24167.212295
-3.5,40,24169.610561
-3.0,40,24172.021537
-3.5,40,24174.465336
-3.5,40,24210.642407
-3.5,40,24213.044498
-3.0,40,24215.375986
-3.0,40,24217.610674
-3.5,40,24220.043369
-3.5,40,24222.482883
-3.5,40,24224.891442
-3.5,40,24227.210025
-3.5,40,24229.708256
-3.5,40,24232.22198
-3.0,40,24234.592887
-3.5,40,24237.118112
-3.5,40,24239.578741
-3.5,40,24242.032116
-3.5,40,24244.330088
-3.0,40,24246.774247
-3.0,40,24249.082362
-3.0,40,24251.500231
-3.5,40,24253.950785
-3.5,40,24256.130408
-3.0,40,24258.709094
-3.5,40,24261.022936
-3.0,40,24263.462824
-3.0,40,24265.724498
-3.5,40,24268.126936
-3.5,40,24300.309092
-3.5,40,24302.677808
-3.5,40,24305.071739
-3.0,40,24307.381096
-3.5,40,24309.970112
-3.5,40,24312.316984
-3.5,40,24314.797125
-3.5,40,24317.122809
-3.0,40,24319.537773
-3.5,40,24321.860532
-3.0,40,24324.338335
-3.0,40,24326.721632
-3.0,40,24329.229605
-3.5,40,24331.666482
-3.0,40,24334.048237
-3.5,40,24336.35413
-3.0,40,24338.696956
-4.0,40,24341.055351
-3.5,40,24343.498055
-3.0,40,24345.805801
-4.0,40,24348.095978
-3.0,40,24350.413598
-3.5,40,24352.63125
-3.0,40,24354.972151
-3.5,40,24357.301193
-3.5,40,24393.880576
-4.0,40,24396.178248
-3.5,40,24398.548671
-3.5,40,24400.980906
-3.5,40,24403.433226
-3.5,40,24405.988043
-3.5,40,24408.348756
-3.5,40,24410.815328
-3.5,40,24413.206084
-3.5,40,24415.58098
-3.5,40,24417.995449
-3.0,40,24420.466231
-3.0,40,24423.083418
-3.5,40,24425.564985
-3.0,40,24428.015687
-3.0,40,24430.409351
-3.5,40,24432.768003
-3.5,40,24435.247993
-3.5,40,24437.758768
-3.0,40,24440.125464
-3.0,40,24442.51601
-3.5,40,24444.844825
-3.5,40,24447.224175
-3.5,40,24449.600099
-3.5,40,24452.005219
-3.5,40,24488.918952
-3.5,40,24491.228467
-3.5,40,24493.589774
-3.5,40,24495.939343
-4.0,40,24498.324397
-3.0,40,24500.760489
-3.0,40,24503.277335
-4.0,40,24505.704741
-3.0,40,24508.31052
-3.5,40,24510.736729
-3.0,40,24513.149096
-3.5,40,24515.406826
-3.5,40,24517.909064
-3.0,40,24520.285494
-3.5,40,24522.730855
-3.5,40,24525.099599
-3.5,40,24527.377733
-3.5,40,24529.775593
-3.0,40,24532.172329
-3.5,40,24534.493377
-3.0,40,24536.92974
-3.0,40,24539.282233
-3.5,40,24541.648959
-3.0,40,24543.902627
-3.5,40,24546.334361
-3.0,40,24582.877519
-3.5,40,24585.117585
-3.5,40,24587.437408
-3.5,40,24589.820006
-3.5,40,24592.213226
-3.0,40,24594.781431
-3.5,40,24597.148612
-3.0,40,24599.574658
-3.5,40,24601.90604
-3.5,40,24604.373114
-3.0,40,24606.807363
-3.5,40,24609.287363
-3.0,40,24611.620611
-3.5,40,24614.018555
-3.5,40,24616.358601
-3.5,40,24618.729483
-3.5,40,24621.113144
-3.5,40,24623.564745
-4.0,40,24626.027861
-3.0,40,24628.547418
-3.5,40,24630.917709
-3.0,40,24633.38833
-3.5,40,24635.683761
-3.5,40,24638.105566
-4.0,40,24640.361291
-3.5,40,24672.229967
-3.5,40,24674.586565
-3.5,40,24677.094646
-3.5,40,24679.481647
-3.0,40,24681.878525
-3.0,40,24684.36325
-3.5,40,24686.769585
-3.0,40,24689.095893
-3.5,40,24691.494105
-3.0,40,24693.686991
-3.0,40,24696.00097
-3.0,40,24698.457567
-3.5,40,24700.972689
-3.0,40,24703.329463
-3.5,40,24705.748406
-3.0,40,24708.132428
-3.5,40,24710.500001
-4.0,40,24712.831069
-3.5,40,24715.244884
-3.5,40,24717.552802
-3.0,40,24719.839507
-3.5,40,24722.168577
-3.5,40,24724.497302
-3.5,40,24726.926177
-3.5,40,24729.227568
-3.5,40,24765.948194
-3.0,40,24768.425307
-3.0,40,24770.743519
-3.5,40,24773.055372
-3.5,40,24775.470483
-3.0,40,24777.786792
-3.5,40,24780.228488
-3.5,40,24782.560988
-3.5,40,24784.943505
-3.0,40,24787.384287
-3.0,40,24789.783863
-3.5,40,24792.333925
-3.0,40,24794.649702
-3.0,40,24797.016086
-3.0,40,24799.513884
-3.0,40,24801.91632
-3.0,40,24804.205637
-3.5,40,24806.492996
-3.5,40,24808.77976
-3.5,40,24811.094775
-3.0,40,24813.398247
-3.0,40,24815.79914
-3.5,40,24818.203443
-3.0,40,24820.570338
-3.5,40,24822.934113
-3.5,40,24859.203972
-3.5,40,24861.591551
-3.0,40,24863.98464
-3.0,40,24866.419099
-3.0,40,24868.814811
-3.5,40,24871.246842
-3.5,40,24873.712462
-3.0,40,24876.178517
-3.5,40,24878.510947
-3.0,40,24880.918274
-3.5,40,24883.213042
-3.0,40,24885.580902
-3.5,40,24887.896036
-3.5,40,24890.331822
-3.5,40,24892.742671
-3.5,40,24895.16753
-3.5,40,24897.594962
-3.0,40,24899.935345
-3.5,40,24902.388987
-3.5,40,24904.681392
-3.0,40,24907.081508
-3.5,40,24909.515906
-4.0,40,24911.955338
-3.0,40,24914.400201
-3.0,40,24916.694164
-3.5,40,24948.178924
-3.0,40,24950.536156
-3.5,40,24952.875526
-3.5,40,24955.219745
-3.5,40,24957.602678
-3.0,40,24959.911713
-3.5,40,24962.358258
-3.5,40,24964.683843
-3.5,40,24967.100035
-3.5,40,24969.416611
-3.5,40,24971.921809
-3.5,40,24974.22436
-3.0,40,24976.771333
-3.5,40,24979.121367
-3.5,40,24981.429863
-3.0,40,24983.814435
-3.5,40,24986.373583
-3.0,40,24988.633133
-4.0,40,24990.965103
-3.5,40,24993.336374
-3.0,40,24995.80911
-3.5,40,24998.169291
-3.5,40,25000.634595
-3.0,40,25002.998017
-3.0,40,25005.380672
-3.5,40,25041.959173
-3.5,40,25044.302937
-3.5,40,25046.631173
-3.0,40,25048.921298
-3.0,40,25051.149073
-3.5,40,25053.39839
-3.5,40,25055.750853
-3.5,40,25058.258814
-3.0,40,25060.63175
-3.0,40,25063.046121
-3.0,40,25065.335174
-3.5,40,25067.715026
-3.5,40,25070.191122
-3.0,40,25072.596716
-3.5,40,25074.85033
-3.5,40,25077.223497
-3.0,40,25079.679509
-3.0,40,25081.989191
-3.5,40,25084.397982
-3.0,40,25086.916023
-4.0,40,25089.394725
-3.5,40,25091.739085
-3.5,40,25094.120012
-3.5,40,25096.547948
-3.5,40,25098.899483
-3.5,40,25135.782074
-3.0,40,25138.327352
-3.5,40,25140.707284
-3.0,40,25143.198337
-3.5,40,25145.608243
-3.5,40,25148.071677
-3.0,40,25150.312474
-3.5,40,25152.718617
-3.5,40,25155.063292
-3.5,40,25157.363147
-3.5,40,25159.857276
-3.0,40,25162.207259
-3.0,40,25164.614162
-3.0,40,25166.875736
-3.5,40,25169.305969
-3.5,40,25171.798332
-3.5,40,25174.066789
-3.0,40,25176.46468
-3.0,40,25178.835377
-4.5,40,25181.147419
-3.5,40,25183.521286
-3.5,40,25185.881282
-3.5,40,25188.397601
-3.5,40,25190.771958
-3.0,40,25193.145111
-3.0,40,25233.99889
-6.5,40,25236.423779
-3.5,40,25238.883306
-3.5,40,25241.315292
-3.0,40,25243.779777
-3.5,40,25246.268873
-3.0,40,25248.642673
-3.5,40,25251.074596
-3.5,40,25253.561237
-3.5,40,25255.829308
-4.0,40,25258.181896
-3.0,40,25260.448441
-3.5,40,25262.983785
-3.0,40,25265.256293
-3.5,40,25267.529816
-3.0,40,25269.833964
-3.5,40,25272.314964
-3.5,40,25274.688386
-3.5,40,25276.999448
-3.5,40,25279.403767
-3.5,40,25281.888443
-3.5,40,25284.282992
-3.0,40,25286.642302
-3.5,40,25289.101767
-3.0,40,25291.513445
-3.5,40,25324.205575
-3.5,40,25326.48035
-3.0,40,25328.727048
-3.0,40,25330.990201
-4.0,40,25333.31765
-3.5,40,25335.689942
-4.0,40,25337.905152
-3.0,40,25340.391418
-3.0,40,25342.789583
-3.0,40,25345.134103
-3.0,40,25347.504014
-3.5,40,25349.937446
-3.0,40,25352.442234
-3.0,40,25354.85621
-3.5,40,25357.201526
-3.5,40,25359.750723
-3.5,40,25362.076678
-3.0,40,25364.542181
-3.0,40,25366.901938
-3.5,40,25369.09517
-4.0,40,25371.501766
-4.0,40,25373.819592
-3.0,40,25376.214064
-3.5,40,25378.642022
-3.0,40,25380.959228
-4.0,40,25417.793481
-3.0,40,25420.180284
-3.5,40,25422.527319
-3.5,40,25424.882012
-3.5,40,25427.255007
-3.5,40,25429.61876
-3.0,40,25432.00131
-3.5,40,25434.380978
-3.0,40,25436.689343
-3.5,40,25439.128115
-3.5,40,25441.622529
-3.5,40,25444.015773
-3.5,40,25446.359529
-3.0,40,25448.64024
-3.5,40,25450.919451
-3.5,40,25453.398719
-3.5,40,25455.860718
-3.5,40,25458.323537
-3.0,40,25460.608258
-3.0,40,25463.15571
-4.0,40,25465.374413
-3.5,40,25467.687814
-3.5,40,25470.125657
-3.5,40,25472.514074
-4.0,40,25474.922323
-3.5,40,25512.508799
-3.5,40,25514.759538
-3.0,40,25517.201159
-3.5,40,25519.515488
-3.5,40,25521.922143
-3.0,40,25524.254643
-3.5,40,25526.530738
-3.0,40,25528.786671
-3.5,40,25531.112792
-3.0,40,25533.477691
-3.0,40,25535.91886
-3.5,40,25538.546406
-3.5,40,25541.095648
-4.0,40,25543.66823
-3.5,40,25546.12006
-3.0,40,25548.431344
-3.0,40,25550.804144
-3.0,40,25553.234249
-3.5,40,25555.58562
-3.0,40,25557.835498
-3.5,40,25560.149894
-3.0,40,25562.528108
-3.5,40,25564.800546
-3.0,40,25567.355535
-3.0,40,25569.8747
-3.5,40,25607.963795
-3.0,40,25610.257749
-3.5,40,25612.531582
-3.0,40,25614.830866
-3.0,40,25617.228067
-3.5,40,25619.682373
-3.0,40,25622.17281
-3.0,40,25624.440706
-3.0,40,25626.744596
-3.5,40,25629.090217
-3.0,40,25631.41309
-3.5,40,25633.80336
-3.5,40,25636.314647
-4.0,40,25638.631485
-3.0,40,25641.132161
-3.5,40,25643.466403
-3.5,40,25645.984506
-3.5,40,25648.369395
-3.0,40,25650.678734
-3.0,40,25652.770768
-3.0,40,25655.089244
-3.5,40,25657.48065
-3.0,40,25659.909402
-3.5,40,25662.34578
-3.0,40,25664.611901
-3.5,40,25697.457796
-3.0,40,25699.732135
-3.5,40,25701.980454
-3.5,40,25704.399089
-3.5,40,25706.709479
-3.0,40,25708.991649
-3.5,40,25711.375775
-3.0,40,25713.613875
-3.5,40,25716.001518
-3.5,40,25718.199622
-3.0,40,25720.588523
-3.0,40,25722.902186
-3.5,40,25725.211751
-3.0,40,25727.552333
-3.5,40,25729.899764
-3.5,40,25732.125736
-3.5,40,25734.606679
-6.0,40,25736.91812
-3.5,40,25739.176225
-3.5,40,25741.427676
-3.5,40,25743.852276
-3.0,40,25746.141436
-3.0,40,25748.483453
-3.0,40,25750.814161
-3.5,40,25753.056007
-4.0,40,25790.502442
-3.5,40,25792.877523
-3.5,40,25795.24298
-3.5,40,25797.527303
-4.0,40,25799.847609
-3.0,40,25802.300075
-3.5,40,25804.719962
-3.5,40,25807.103133
-3.5,40,25809.508956
-3.5,40,25811.789566
-3.0,40,25814.107176
-3.0,40,25816.437173
-3.0,40,25818.843721
-3.5,40,25821.177613
-3.5,40,25823.68149
-3.5,40,25826.134016
-3.5,40,25828.597072
-3.5,40,25830.853943
-3.0,40,25833.328012
-3.5,40,25835.920492
-3.0,40,25838.301405
-3.5,40,25840.686314
-3.0,40,25842.97502
-3.0,40,25845.283424
-3.0,40,25847.650717
-3.5,40,25884.235299
-3.5,40,25886.526591
-3.0,40,25888.824596
-3.0,40,25891.185997
-3.5,40,25893.56752
-3.5,40,25896.044812
-3.5,40,25898.352653
-3.0,40,25900.687827
-3.5,40,25903.169263
-3.5,40,25905.730297
-3.5,40,25908.187964
-3.5,40,25910.555091
-3.0,40,25912.884387
-4.0,40,25915.178882
-3.5,40,25917.462696
-3.5,40,25919.750618
-3.5,40,25922.113574
-3.5,40,25924.596122
-3.0,40,25926.903691
-3.5,40,25929.381093
-3.5,40,25931.651712
-3.5,40,25933.98377
-3.5,40,25936.323131
-3.0,40,25938.636112
-3.0,40,25940.943702
-3.0,40,25972.202334
-3.5,40,25974.417336
-3.5,40,25976.790554
-3.5,40,25979.067171
-3.5,40,25981.506486
-3.5,40,25983.915376
-3.5,40,25986.258483
-3.5,40,25988.51608
-3.0,40,25990.872962
-3.0,40,25993.178746
-3.5,40,25995.553444
-3.5,40,25997.911603
-4.5,40,26000.287268
-3.0,40,26002.641812
-3.5,40,26005.025826
-3.5,40,26007.321631
-3.5,40,26009.716538
-3.5,40,26011.897783
-3.0,40,26014.209748
-5.0,40,26016.552645
-3.0,40,26018.853631
-3.0,40,26021.127958
-3.5,40,26023.436474
-3.5,40,26025.897699
-4.0,40,26028.270746
-3.5,40,26064.56693
-3.5,40,26066.925917
-3.5,40,26069.234354
-3.5,40,26071.584632
-3.5,40,26073.938109
-3.5,40,26076.506188
-3.0,40,26078.820681
-3.5,40,26081.152217
-3.5,40,26083.528416
-3.5,40,26085.892994
-3.5,40,26088.196654
-3.5,40,26090.567303
-3.5,40,26092.92656
-3.0,40,26095.24252
-3.5,40,26097.552854
-3.0,40,26099.883226
-3.0,40,26102.201071
-3.5,40,26104.65992
-3.0,40,26107.067909
-3.5,40,26109.42665
-3.0,40,26111.781718
-3.0,40,26114.031417
-3.5,40,26116.549133
-3.0,40,26118.901694
-3.5,40,26121.220176
-4.0,40,26158.18874
-3.5,40,26160.44833
-3.0,40,26162.683088
-3.5,40,26165.07643
-3.5,40,26167.491952
-3.5,40,26169.913765
-3.0,40,26172.324487
-3.0,40,26174.695941
-3.0,40,26176.936485
-3.0,40,26179.221533
-3.5,40,26181.61085
-3.0,40,26183.955256
-3.5,40,26186.333246
-3.5,40,26188.615387
-3.5,40,26191.136024
-3.0,40,26193.607297
-3.5,40,26196.063759
-3.5,40,26198.450873
-3.5,40,26200.817556
-3.0,40,26203.104895
-3.0,40,26205.539387
-3.5,40,26207.886634
-3.0,40,26210.264867
-4.0,40,26212.611896
-3.0,40,26215.05798
-3.0,40,26252.726258
-3.0,40,26255.001769
-3.0,40,26257.320776
-3.5,40,26259.621966
-3.5,40,26261.944915
-3.5,40,26264.190897
-3.0,40,26266.519027
-3.5,40,26268.77412
-3.5,40,26271.084334
-3.0,40,26273.450613
-3.5,40,26275.721898
-3.5,40,26278.123774
-3.5,40,26280.428063
-3.0,40,26282.772007
-3.5,40,26285.086933
-3.5,40,26287.479635
-3.0,40,26289.763143
-3.5,40,26292.049084
-3.5,40,26294.316675
-3.5,40,26296.858757
-3.0,40,26299.242813
-3.5,40,26301.691591
-3.0,40,26304.069544
-3.5,40,26306.472638
-3.5,40,26308.743498
-3.0,40,26340.419886
-4.0,40,26342.710778
-3.5,40,26345.153563
-3.5,40,26347.616045
-3.0,40,26349.819257
-3.0,40,26352.139122
-3.5,40,26354.444991
-3.0,40,26356.777119
-3.0,40,26359.019263
-3.5,40,26361.369519
-3.0,40,26363.714007
-3.0,40,26365.850153
-3.5,40,26368.229622
-3.0,40,26370.682585
-3.0,40,26373.012998
-3.0,40,26375.31093
-3.5,40,26377.716985
-3.5,40,26379.963983
-3.5,40,26382.346503
-3.5,40,26384.787681
-3.0,40,26387.265066
-3.5,40,26389.622746
-3.5,40,26392.038519
-3.5,40,26394.377144
-3.5,40,26396.87627
-3.0,40,26433.28786
-3.5,40,26435.586606
-3.5,40,26438.020478
-3.5,40,26440.405785
-3.5,40,26442.77327
-3.5,40,26445.166247
-3.5,40,26447.470746
-3.0,40,26449.91304
-3.5,40,26452.090252
-3.5,40,26454.512334
-3.5,40,26456.796266
-3.0,40,26459.181136
-3.0,40,26461.515777
-3.0,40,26463.863082
-3.0,40,26466.190758
-3.5,40,26468.613718
-3.5,40,26470.829577
-3.5,40,26473.161953
-3.5,40,26475.502963
-3.5,40,26477.915863
-3.5,40,26480.136792
-3.5,40,26482.451408
-3.5,40,26484.755149
-3.5,40,26487.015064
-4.0,40,26489.423142
-3.5,40,26525.808201
-3.5,40,26528.124468
-3.5,40,26530.575138
-3.0,40,26532.891361
-3.5,40,26535.186954
-3.5,40,26537.550535
-3.0,40,26539.874227
-3.5,40,26542.223444
-3.5,40,26544.600001
-3.5,40,26546.928142
-3.0,40,26549.261916
-3.5,40,26551.608774
-3.0,40,26554.044484
-3.5,40,26556.396468
-3.0,40,26558.74917
-3.5,40,26560.999089
-3.5,40,26563.33743
-3.5,40,26565.680782
-3.5,40,26568.000437
-3.5,40,26570.42533
-3.5,40,26572.807919
